Composition,Predicted EFA,Average Formation Enthalpy,Formation Gap,Radius Mismatch,Electronegativity Mismatch,Carbon Affinity,Magnetic Disorder Risk Index,Minimum Carbide Melting Point,Average Valence Count,Carbide Formation Deviation Index,Metastable Segregation Index,norm_efa,norm_afe,norm_fg,norm_rmis,norm_xmis,norm_ca,norm_mdri,norm_mp,norm_vec,norm_cfdi,norm_msi,Normalized Score
(CrHfNbReVYZr)C7,,-0.459857143,0.663142857,0.088091936,0.225831796,0.173,0,2271,4.857142857,0.447644447,-0.409,,0.491805072,0.272785297,0.197962716,0.606731565,0.000000014,0,0,0.523809522,0.201968429,0.000000000,
(CrHfNbReWYZr)C7,,-0.411285714,0.711714286,0.074161893,0.373089692,0.173,0,2271,5.000000000,0.459591034,-0.409,,0.430025083,0.210195939,0.371262888,0.260610504,0.000000014,0,0,0.583333331,0.176693111,0.000000000,
(CrHfNbScTaTiV)C7,,-0.554142857,0.568857143,0.080014806,0.126797283,0.173,0,2271,4.571428571,0.398927286,0.011,,0.611730935,0.394282286,0.298448268,0.839506387,0.000000014,0,0,0.404761903,0.305039022,0.543337639,
(CrHfNbScTaTiW)C7,,-0.505571429,0.617428571,0.072034958,0.325212646,0.173,0,2271,4.714285714,0.423249962,-0.169,,0.549950945,0.331692928,0.397723553,0.373142696,0.000000014,0,0,0.464285712,0.253579688,0.310478651,
(CrHfNbScTaTiY)C7,,-0.508142857,0.614857143,0.082398025,0.151455523,0.173,0,2271,4.285714286,0.421155699,0.011,,0.553221650,0.335006482,0.268799236,0.781548638,0.000000014,0,0,0.285714285,0.258010509,0.543337639,
(CrHfNbScTaTiZr)C7,,-0.628428571,0.494571429,0.077670440,0.130602997,0.173,0,2271,4.428571429,0.428156132,-0.015,,0.706217978,0.490007186,0.327613940,0.830561280,0.000000014,0,0,0.345238094,0.243199735,0.509702451,
(CrHfNbScTaVW)C7,,-0.438285714,0.684714286,0.076473886,0.323684149,0.173,0,2271,4.857142857,0.380103638,-0.169,,0.464367489,0.244988259,0.342499963,0.376735339,0.000000014,0,0,0.523809522,0.344864097,0.310478651,
(CrHfNbScTaVY)C7,,-0.440857143,0.682142857,0.086882540,0.161662283,0.173,0,2271,4.428571429,0.378227984,0.011,,0.467638194,0.248301813,0.213008507,0.757558246,0.000000014,0,0,0.345238094,0.348832405,0.543337639,
(CrHfNbScTaVZr)C7,,-0.561142857,0.561857143,0.082213162,0.140886407,0.173,0,2271,4.571428571,0.406434471,-0.015,,0.620634522,0.403302517,0.271099065,0.806390728,0.000000014,0,0,0.404761903,0.289156117,0.509702451,
(CrHfNbScTaWY)C7,,-0.392285714,0.730714286,0.074170117,0.354055225,0.173,0,2271,4.571428571,0.389934688,-0.169,,0.405858204,0.185712455,0.371160575,0.305349905,0.000000014,0,0,0.404761903,0.324064604,0.310478651,
(CrHfNbScTaWZr)C7,,-0.512571429,0.610428571,0.069740721,0.340281996,0.173,0,2271,4.714285714,0.431122408,-0.169,,0.558854532,0.340713159,0.426265585,0.337723072,0.000000014,0,0,0.464285712,0.236924004,0.310478651,
(CrHfNbScTaYZr)C7,,-0.515142857,0.607857143,0.076137973,0.152302063,0.173,0,2271,4.285714286,0.429024618,-0.015,,0.562125237,0.344026713,0.346678979,0.779558896,0.000000014,0,0,0.285714285,0.241362286,0.509702451,
(CrHfNbScTiVW)C7,,-0.482000000,0.641000000,0.076408371,0.321685612,0.173,0,2271,4.714285714,0.418618135,-0.169,,0.519969480,0.301318681,0.343315018,0.381432785,0.000000014,0,0,0.464285712,0.263379216,0.310478651,
(CrHfNbScTiVY)C7,,-0.484571429,0.638428571,0.090177418,0.163420080,0.173,0,2271,4.285714286,0.416646084,0.037,,0.523240185,0.304632235,0.172017760,0.753426649,0.000000014,0,0,0.285714285,0.267551472,0.576972826,
(CrHfNbScTiVZr)C7,,-0.604857143,0.518142857,0.084552879,0.142270223,0.173,0,2271,4.428571429,0.430360456,-0.015,,0.676236512,0.459632939,0.241991241,0.803138149,0.000000014,0,0,0.345238094,0.238536060,0.509702451,
(CrHfNbScTiWY)C7,,-0.436000000,0.687000000,0.081157864,0.353177992,0.173,0,2271,4.428571429,0.432241996,-0.169,,0.461460195,0.242042877,0.284227768,0.307411789,0.000000014,0,0,0.345238094,0.234555299,0.310478651,
(CrHfNbScTiWZr)C7,,-0.556285714,0.566714286,0.075975722,0.339104463,0.173,0,2271,4.571428571,0.458403975,-0.169,,0.614456523,0.397043581,0.348697494,0.340490795,0.000000014,0,0,0.404761903,0.179204564,0.310478651,
(CrHfNbScTiYZr)C7,,-0.558857143,0.564142857,0.084949755,0.155747048,0.173,0,2271,4.142857143,0.456185247,-0.015,,0.617727228,0.400357135,0.237053799,0.771461661,0.000000014,0,0,0.226190475,0.183898713,0.509702451,
(CrHfNbScVWY)C7,,-0.368714286,0.754285714,0.085513114,0.353229994,0.173,0,2271,4.571428571,0.377900862,-0.169,,0.375876739,0.155338208,0.230045193,0.307289561,0.000000014,0,0,0.404761903,0.349524496,0.310478651,
(CrHfNbScVWZr)C7,,-0.489000000,0.634000000,0.080400787,0.338562387,0.173,0,2271,4.714285714,0.426962695,-0.169,,0.528873066,0.310338912,0.293646370,0.341764913,0.000000014,0,0,0.464285712,0.245724683,0.310478651,
(CrHfNbScVYZr)C7,,-0.491571429,0.631428571,0.089472998,0.167563573,0.173,0,2271,4.285714286,0.424987011,-0.015,,0.532143772,0.313652466,0.180781274,0.743687610,0.000000014,0,0,0.285714285,0.249904626,0.509702451,
(CrHfNbScWYZr)C7,,-0.443000000,0.680000000,0.076282716,0.363817626,0.173,0,2271,4.428571429,0.441059115,-0.169,,0.470363782,0.251063108,0.344878260,0.282403951,0.000000014,0,0,0.345238094,0.215900976,0.310478651,
(CrHfNbTaTiVW)C7,,-0.536857143,0.586142857,0.080251582,0.307982242,0.173,0,2271,5.000000000,0.413020729,-0.169,,0.589744527,0.372007838,0.295502597,0.413641753,0.000000014,0,0,0.583333331,0.275221613,0.310478651,
(CrHfNbTaTiVY)C7,,-0.539428571,0.583571429,0.091197362,0.156817846,0.173,0,2271,4.571428571,0.410678483,0.011,,0.593015232,0.375321392,0.159328883,0.768944813,0.000000014,0,0,0.404761903,0.280177088,0.543337639,
(CrHfNbTaTiVZr)C7,,-0.659714286,0.463285714,0.086427452,0.132279852,0.173,0,2271,4.714285714,0.408749212,0.004,,0.746011560,0.530322096,0.218670139,0.826619931,0.000000014,0,0,0.464285712,0.284258835,0.534282011,
(CrHfNbTaTiWY)C7,,-0.490857143,0.632142857,0.080089068,0.344164175,0.173,0,2271,4.714285714,0.432695019,-0.169,,0.531235242,0.312732034,0.297524388,0.328598237,0.000000014,0,0,0.464285712,0.233596841,0.310478651,
(CrHfNbTaTiWZr)C7,,-0.611142857,0.511857143,0.075658297,0.328751503,0.173,0,2271,4.857142857,0.444217266,-0.169,,0.684231570,0.467732738,0.352646501,0.364824820,0.000000014,0,0,0.523809522,0.209219295,0.310478651,
(CrHfNbTaTiYZr)C7,,-0.613714286,0.509285714,0.082512462,0.154457576,0.173,0,2271,4.428571429,0.441608008,0.004,,0.687502275,0.471046292,0.267375560,0.774492488,0.000000014,0,0,0.345238094,0.214739686,0.534282011,
(CrHfNbTaVWY)C7,,-0.423571429,0.699428571,0.084913923,0.343469691,0.173,0,2271,4.857142857,0.388050386,-0.169,,0.445651786,0.226027365,0.237499579,0.330230582,0.000000014,0,0,0.523809522,0.328051211,0.310478651,
(CrHfNbTaVWZr)C7,,-0.543857143,0.579142857,0.080552760,0.327407878,0.173,0,2271,5.000000000,0.420564053,-0.169,,0.598648114,0.381028069,0.291755717,0.367982933,0.000000014,0,0,0.583333331,0.259262250,0.310478651,
(CrHfNbTaVYZr)C7,,-0.546428571,0.576571429,0.087537527,0.164812819,0.173,0,2271,4.571428571,0.418221014,0.004,,0.601918819,0.384341623,0.204859973,0.750153097,0.000000014,0,0,0.404761903,0.264219403,0.534282011,
(CrHfNbTaWYZr)C7,,-0.497857143,0.625142857,0.071878705,0.356759795,0.173,0,2271,4.714285714,0.440632477,-0.169,,0.540138829,0.321752265,0.399667462,0.298992972,0.000000014,0,0,0.464285712,0.216803611,0.310478651,
(CrHfNbTiVWY)C7,,-0.467285714,0.655714286,0.089564429,0.341921342,0.173,0,2271,4.714285714,0.427354558,-0.169,,0.501253777,0.282357787,0.179643797,0.333869885,0.000000014,0,0,0.464285712,0.244895620,0.310478651,
(CrHfNbTiVWZr)C7,,-0.587571429,0.535428571,0.084344872,0.325507453,0.173,0,2271,4.857142857,0.445428480,-0.169,,0.654250104,0.437358491,0.244578996,0.372449770,0.000000014,0,0,0.523809522,0.206656738,0.310478651,
(CrHfNbTiVYZr)C7,,-0.590142857,0.532857143,0.093949521,0.166684353,0.173,0,2271,4.428571429,0.442963213,0.004,,0.657520810,0.440672045,0.125089969,0.745754166,0.000000014,0,0,0.345238094,0.211872487,0.534282011,
(CrHfNbTiWYZr)C7,,-0.541571429,0.581428571,0.082341238,0.355958035,0.173,0,2271,4.571428571,0.468733509,-0.169,,0.595740820,0.378082687,0.269505707,0.300877461,0.000000014,0,0,0.404761903,0.157350434,0.310478651,
(CrHfNbVWYZr)C7,,-0.474285714,0.648714286,0.087205500,0.356164374,0.173,0,2271,4.714285714,0.435768193,-0.169,,0.510157364,0.291378018,0.208990647,0.300392473,0.000000014,0,0,0.464285712,0.227094945,0.310478651,
(CrHfReScTaTiV)C7,,-0.485142857,0.637857143,0.076601272,0.185922960,0.173,0,2271,4.857142857,0.436133803,-0.409,,0.523967008,0.305368581,0.340915195,0.700534947,0.000000014,0,0,0.523809522,0.226321428,0.000000000,
(CrHfReScTaTiW)C7,,-0.436571429,0.686428571,0.070069351,0.339579572,0.173,0,2271,5.000000000,0.451117931,-0.409,,0.462187019,0.242779223,0.422177189,0.339374079,0.000000014,0,0,0.583333331,0.194619601,0.000000000,
(CrHfReScTaTiY)C7,,-0.439142857,0.683857143,0.082199401,0.215520253,0.173,0,2271,4.571428571,0.449548481,-0.409,,0.465457724,0.246092777,0.271270264,0.630968242,0.000000014,0,0,0.404761903,0.197940077,0.000000000,
(CrHfReScTaTiZr)C7,,-0.559428571,0.563571429,0.076939999,0.198041430,0.173,0,2271,4.714285714,0.473960775,-0.409,,0.618454051,0.401093481,0.336701176,0.672051191,0.000000014,0,0,0.464285712,0.146291139,0.000000000,
(CrHfReScTaVW)C7,,-0.369285714,0.753714286,0.074285439,0.336482404,0.173,0,2271,5.142857143,0.399449877,-0.409,,0.376603562,0.156074554,0.369725889,0.346653791,0.000000014,0,0,0.642857140,0.303933380,0.000000000,
(CrHfReScTaVY)C7,,-0.371857143,0.751142857,0.086429750,0.220324436,0.173,0,2271,4.714285714,0.398111409,-0.409,,0.379874267,0.159388108,0.218641549,0.619676292,0.000000014,0,0,0.464285712,0.306765168,0.000000000,
(CrHfReScTaVZr)C7,,-0.492142857,0.630857143,0.081232749,0.202262711,0.173,0,2271,4.857142857,0.444099869,-0.409,,0.532870595,0.314388811,0.283296149,0.662129320,0.000000014,0,0,0.523809522,0.209467671,0.000000000,
(CrHfReScTaWY)C7,,-0.323285714,0.799714286,0.075084854,0.372591586,0.173,0,2271,4.857142857,0.400976919,-0.409,,0.318094278,0.096798750,0.359780571,0.261781273,0.000000014,0,0,0.523809522,0.300702626,0.000000000,
(CrHfReScTaWZr)C7,,-0.443571429,0.679428571,0.070180518,0.357651067,0.173,0,2271,5.000000000,0.459564346,-0.409,,0.471090605,0.251799454,0.420794186,0.296898088,0.000000014,0,0,0.583333331,0.176749575,0.000000000,
(CrHfReScTaYZr)C7,,-0.446142857,0.676857143,0.077947413,0.221985475,0.173,0,2271,4.571428571,0.457984538,-0.409,,0.474361311,0.255113008,0.324168190,0.615772117,0.000000014,0,0,0.404761903,0.180091965,0.000000000,
(CrHfReScTiVW)C7,,-0.413000000,0.710000000,0.072137270,0.333827525,0.173,0,2271,5.000000000,0.443119784,-0.409,,0.432205553,0.212404976,0.396450722,0.352893929,0.000000014,0,0,0.583333331,0.211541231,0.000000000,
(CrHfReScTiVY)C7,,-0.415571429,0.707428571,0.088179226,0.220509614,0.173,0,2271,4.571428571,0.441659163,-0.409,,0.435476258,0.215718530,0.196876767,0.619241042,0.000000014,0,0,0.404761903,0.214631457,0.000000000,
(CrHfReScTiVZr)C7,,-0.535857143,0.587142857,0.081869503,0.202020407,0.173,0,2271,4.714285714,0.472523447,-0.409,,0.588472586,0.370719233,0.275374452,0.662698840,0.000000014,0,0,0.464285712,0.149332085,0.000000000,
(CrHfReScTiWY)C7,,-0.367000000,0.756000000,0.080439097,0.371098755,0.173,0,2271,4.714285714,0.448997932,-0.409,,0.373696268,0.153129172,0.293169773,0.265290086,0.000000014,0,0,0.464285712,0.199104870,0.000000000,
(CrHfReScTiWZr)C7,,-0.487285714,0.635714286,0.074655931,0.355843350,0.173,0,2271,4.857142857,0.491426121,-0.409,,0.526692596,0.308129876,0.365116691,0.301147021,0.000000014,0,0,0.523809522,0.109339816,0.000000000,
(CrHfReScTiYZr)C7,,-0.489857143,0.633142857,0.085192377,0.223268850,0.173,0,2271,4.428571429,0.489719578,-0.409,,0.529963301,0.311443430,0.234035399,0.612755618,0.000000014,0,0,0.345238094,0.112950338,0.000000000,
(CrHfReScVWY)C7,,-0.299714286,0.823285714,0.084551107,0.369660628,0.173,0,2271,4.857142857,0.385083929,-0.409,,0.288112812,0.066424503,0.242013287,0.268670319,0.000000014,0,0,0.523809522,0.334327325,0.000000000,
(CrHfReScVWZr)C7,,-0.420000000,0.703000000,0.078844481,0.353772670,0.173,0,2271,5.000000000,0.452080903,-0.409,,0.441109140,0.221425207,0.313007988,0.306014033,0.000000014,0,0,0.583333331,0.192582248,0.000000000,
(CrHfReScVYZr)C7,,-0.422571429,0.700428571,0.089455892,0.229275701,0.173,0,2271,4.571428571,0.450609383,-0.409,,0.444379845,0.224738761,0.180994080,0.598636868,0.000000014,0,0,0.404761903,0.195695532,0.000000000,
(CrHfReScWYZr)C7,,-0.374000000,0.749000000,0.077618319,0.384596263,0.173,0,2271,4.714285714,0.458546773,-0.409,,0.382599855,0.162149403,0.328262362,0.233564982,0.000000014,0,0,0.464285712,0.178902447,0.000000000,
(CrHfReTaTiVW)C7,,-0.467857143,0.655142857,0.077591973,0.317959053,0.173,0,2271,5.285714286,0.446397142,-0.409,,0.501980600,0.283094133,0.328590120,0.390191843,0.000000014,0,0,0.702380949,0.204607346,0.000000000,
(CrHfReTaTiVY)C7,,-0.470428571,0.652571429,0.090315162,0.211650463,0.173,0,2271,4.857142857,0.444630138,-0.409,,0.505251305,0.286407687,0.170304121,0.640063958,0.000000014,0,0,0.523809522,0.208345785,0.000000000,
(CrHfReTaTiVZr)C7,,-0.590714286,0.532285714,0.085001188,0.190670139,0.173,0,2271,5.000000000,0.461209811,-0.409,,0.658247633,0.441408390,0.236413931,0.689376979,0.000000014,0,0,0.583333331,0.173268274,0.000000000,
(CrHfReTaTiWY)C7,,-0.421857143,0.701142857,0.080479003,0.360158695,0.173,0,2271,5.000000000,0.457778620,-0.409,,0.443471316,0.223818329,0.292673307,0.291004055,0.000000014,0,0,0.583333331,0.180527622,0.000000000,
(CrHfReTaTiWZr)C7,,-0.542142857,0.580857143,0.075560770,0.343505340,0.173,0,2271,5.142857143,0.486070668,-0.409,,0.596467643,0.378819033,0.353859815,0.330146792,0.000000014,0,0,0.642857140,0.120670315,0.000000000,
(CrHfReTaTiYZr)C7,,-0.544714286,0.578285714,0.083772695,0.218482708,0.173,0,2271,4.714285714,0.484053927,-0.409,,0.599738349,0.382132587,0.251697309,0.624005165,0.000000014,0,0,0.464285712,0.124937121,0.000000000,
(CrHfReTaVWY)C7,,-0.354571429,0.768428571,0.085024597,0.357959067,0.173,0,2271,5.142857143,0.404516945,-0.409,,0.357887859,0.137113660,0.236122706,0.296174151,0.000000014,0,0,0.642857140,0.293213015,0.000000000,
(CrHfReTaVWZr)C7,,-0.474857143,0.648142857,0.080179337,0.340605703,0.173,0,2271,5.285714286,0.454449566,-0.409,,0.510884187,0.292114364,0.296401383,0.336962218,0.000000014,0,0,0.702380949,0.187570882,0.000000000,
(CrHfReTaVYZr)C7,,-0.477428571,0.645571429,0.088495572,0.223469854,0.173,0,2271,4.857142857,0.452674231,-0.409,,0.514154892,0.295427918,0.192941182,0.612283172,0.000000014,0,0,0.523809522,0.191326948,0.000000000,
(CrHfReTaWYZr)C7,,-0.428857143,0.694142857,0.074354113,0.375651814,0.173,0,2271,5.000000000,0.466325278,-0.409,,0.452374902,0.232838560,0.368871532,0.254588385,0.000000014,0,0,0.583333331,0.162445512,0.000000000,
(CrHfReTiVWY)C7,,-0.398285714,0.724714286,0.088168459,0.355785994,0.173,0,2271,5.000000000,0.449127317,-0.409,,0.413489850,0.193444082,0.197010706,0.301281833,0.000000014,0,0,0.583333331,0.198831131,0.000000000,
(CrHfReTiVWZr)C7,,-0.518571429,0.604428571,0.082334871,0.338055665,0.173,0,2271,5.142857143,0.483827849,-0.409,,0.566486178,0.348444786,0.269584922,0.342955933,0.000000014,0,0,0.642857140,0.125415432,0.000000000,
(CrHfReTiVYZr)C7,,-0.521142857,0.601857143,0.093510684,0.223761900,0.173,0,2271,4.714285714,0.481927507,-0.409,,0.569756883,0.351758340,0.130549424,0.611596735,0.000000014,0,0,0.464285712,0.129435973,0.000000000,
(CrHfReTiWYZr)C7,,-0.472571429,0.650428571,0.083150122,0.374236638,0.173,0,2271,4.857142857,0.499045047,-0.409,,0.507976893,0.289168982,0.259442585,0.257914675,0.000000014,0,0,0.523809522,0.093220502,0.000000000,
(CrHfReVWYZr)C7,,-0.405285714,0.717714286,0.087728231,0.372958388,0.173,0,2271,5.000000000,0.458195752,-0.409,,0.422393437,0.202464313,0.202487474,0.260919126,0.000000014,0,0,0.583333331,0.179645100,0.000000000,
(CrHfScTaTiVW)C7,,-0.499571429,0.623428571,0.077770054,0.325156163,0.173,0,2271,4.714285714,0.423073738,-0.169,,0.542319299,0.323961301,0.326374667,0.373275456,0.000000014,0,0,0.464285712,0.253952525,0.310478651,
(CrHfScTaTiVY)C7,,-0.502142857,0.620857143,0.091021211,0.155878027,0.173,0,2271,4.285714286,0.421015245,0.060,,0.545590005,0.327274856,0.161520338,0.771153803,0.000000014,0,0,0.285714285,0.258307665,0.606727030,
(CrHfScTaTiVZr)C7,,-0.622428571,0.500571429,0.085560270,0.135209588,0.173,0,2271,4.428571429,0.429700845,-0.015,,0.698586332,0.482275559,0.229458532,0.819733758,0.000000014,0,0,0.345238094,0.239931596,0.509702451,
(CrHfScTaTiWY)C7,,-0.453571429,0.669428571,0.081790233,0.353986048,0.173,0,2271,4.428571429,0.438406158,-0.169,,0.483810015,0.264685498,0.276360625,0.305512500,0.000000014,0,0,0.345238094,0.221513820,0.310478651,
(CrHfScTaTiWZr)C7,,-0.573857143,0.549142857,0.076761454,0.340605703,0.173,0,2271,4.571428571,0.459645338,-0.169,,0.636806343,0.419686202,0.338922407,0.336962218,0.000000014,0,0,0.404761903,0.176578220,0.310478651,
(CrHfScTaTiYZr)C7,,-0.576428571,0.546571429,0.085364130,0.143612290,0.173,0,2271,4.142857143,0.457333844,-0.015,,0.640077048,0.422999756,0.231898660,0.799983699,0.000000014,0,0,0.226190475,0.181468633,0.509702451,
(CrHfScTaVWY)C7,,-0.386285714,0.736714286,0.086171037,0.354556348,0.173,0,2271,4.571428571,0.387995477,-0.169,,0.398226559,0.177980829,0.221860132,0.304172043,0.000000014,0,0,0.404761903,0.328167383,0.310478651,
(CrHfScTaVWZr)C7,,-0.506571429,0.616428571,0.081206685,0.340605703,0.173,0,2271,4.714285714,0.431046851,-0.169,,0.551222886,0.332981532,0.283620398,0.336962218,0.000000014,0,0,0.464285712,0.237083860,0.310478651,
(CrHfScTaVYZr)C7,,-0.509142857,0.613857143,0.089918170,0.157519030,0.173,0,2271,4.285714286,0.428984658,-0.015,,0.554493591,0.336295087,0.175242990,0.767296720,0.000000014,0,0,0.285714285,0.241446829,0.509702451,
(CrHfScTaWYZr)C7,,-0.460571429,0.662428571,0.076520717,0.363424753,0.173,0,2271,4.428571429,0.446826543,-0.169,,0.492713602,0.273705729,0.341917356,0.283327377,0.000000014,0,0,0.345238094,0.203698865,0.310478651,
(CrHfScTiVWY)C7,,-0.430000000,0.693000000,0.088700845,0.353611109,0.173,0,2271,4.428571429,0.431102242,-0.169,,0.453828549,0.234311251,0.190387432,0.306393773,0.000000014,0,0,0.345238094,0.236966670,0.310478651,
(CrHfScTiVWZr)C7,,-0.550285714,0.572714286,0.082701287,0.339357135,0.173,0,2271,4.571428571,0.458904819,-0.169,,0.606824877,0.389311954,0.265026434,0.339896903,0.000000014,0,0,0.404761903,0.178144932,0.310478651,
(CrHfScTiVYZr)C7,,-0.552857143,0.570142857,0.094352140,0.160699999,0.173,0,2271,4.142857143,0.456722307,-0.015,,0.610095582,0.392625509,0.120081080,0.759820038,0.000000014,0,0,0.226190475,0.182762459,0.509702451,
(CrHfScTiWYZr)C7,,-0.504285714,0.618714286,0.084582090,0.363177586,0.173,0,2271,4.285714286,0.477983178,-0.169,,0.548315592,0.330036151,0.241627827,0.283908328,0.000000014,0,0,0.285714285,0.137780967,0.310478651,
(CrHfScVWYZr)C7,,-0.437000000,0.686000000,0.088997035,0.364590909,0.173,0,2271,4.428571429,0.440037661,-0.169,,0.462732136,0.243331482,0.186702602,0.280586397,0.000000014,0,0,0.345238094,0.218062060,0.310478651,
(CrHfTaTiVWY)C7,,-0.484857143,0.638142857,0.090290109,0.344359802,0.173,0,2271,4.714285714,0.432318477,-0.169,,0.523603597,0.305000408,0.170615797,0.328138427,0.000000014,0,0,0.464285712,0.234393489,0.310478651,
(CrHfTaTiVWZr)C7,,-0.605142857,0.517857143,0.085219697,0.328751503,0.173,0,2271,4.857142857,0.445473561,-0.169,,0.676599924,0.460001111,0.233695525,0.364824820,0.000000014,0,0,0.523809522,0.206561359,0.310478651,
(CrHfTaTiVYZr)C7,,-0.607714286,0.515285714,0.094460941,0.158912118,0.173,0,2271,4.428571429,0.442906541,0.004,,0.679870630,0.463314666,0.118727513,0.764022349,0.000000014,0,0,0.345238094,0.211992388,0.534282011,
(CrHfTaTiWYZr)C7,,-0.559142857,0.563857143,0.082652461,0.356588141,0.173,0,2271,4.571428571,0.470497435,-0.169,,0.618090640,0.400725308,0.265633860,0.299396434,0.000000014,0,0,0.404761903,0.153618505,0.310478651,
(CrHfTaVWYZr)C7,,-0.491857143,0.631142857,0.087550261,0.357308533,0.173,0,2271,4.714285714,0.440358110,-0.169,,0.532507183,0.314020639,0.204701560,0.297703194,0.000000014,0,0,0.464285712,0.217384087,0.310478651,
(CrHfTiVWYZr)C7,,-0.535571429,0.587428571,0.093280592,0.356439307,0.173,0,2271,4.571428571,0.469035136,-0.169,,0.588109174,0.370351061,0.133411944,0.299746259,0.000000014,0,0,0.404761903,0.156712282,0.310478651,
(CrMoNbReScTaTi)C7,,-0.353571429,0.611428571,0.059730329,0.250648139,0.173,0,2271,5.142857143,0.360886946,-0.104,,0.356615918,0.339424555,0.550802369,0.548402203,0.000000014,0,0,0.642857140,0.385520731,0.394566618,
(CrMoNbReScTaV)C7,,-0.286285714,0.372714286,0.064035620,0.245689368,0.173,0,2271,5.285714286,0.274085343,-0.104,,0.271032462,0.647032839,0.497241321,0.560057506,0.000000014,0,0,0.702380949,0.569166338,0.394566618,
(CrMoNbReScTaW)C7,,-0.237714286,0.421285714,0.055722744,0.337191280,0.173,0,2271,5.428571429,0.262868633,-0.104,,0.209252472,0.584443482,0.600659731,0.344987620,0.000000014,0,0,0.761904759,0.592897461,0.394566618,
(CrMoNbReScTaY)C7,,-0.240285714,0.418714286,0.070047082,0.296041917,0.173,0,2271,5.000000000,0.262124133,-0.104,,0.212523178,0.587757036,0.422454223,0.441706788,0.000000014,0,0,0.583333331,0.594472596,0.394566618,
(CrMoNbReScTaZr)C7,,-0.360571429,0.653428571,0.063915305,0.276191297,0.173,0,2271,5.142857143,0.372952259,-0.104,,0.365519505,0.285303169,0.498738127,0.488364506,0.000000014,0,0,0.642857140,0.359994223,0.394566618,
(CrMoNbReScTiV)C7,,-0.330000000,0.635000000,0.057779028,0.241703141,0.173,0,2271,5.142857143,0.345216288,-0.029,,0.326634453,0.309050307,0.575078021,0.569426899,0.000000014,0,0,0.642857140,0.418675043,0.491591197,
